timestamp,open,high,low,close,volume
2026-01-16T03:30:00,4598.60009765625,4600.7998046875,4595.7998046875,4599.39990234375,1161
2026-01-16T04:00:00,4599.39990234375,4604.7001953125,4599.2001953125,4601.89990234375,1542
2026-01-16T04:30:00,4601.89990234375,4605.5,4600.7001953125,4604.60009765625,835
2026-01-16T05:00:00,4604.5,4605.0,4598.60009765625,4604.39990234375,1031
2026-01-16T05:30:00,4604.39990234375,4620.2001953125,4599.60009765625,4615.39990234375,4022
2026-01-16T06:00:00,4615.5,4616.2998046875,4607.2001953125,4608.2001953125,2699
2026-01-16T06:30:00,4608.0,4612.10009765625,4597.10009765625,4601.7998046875,5172
2026-01-16T07:00:00,4601.5,4616.10009765625,4600.5,4609.89990234375,3880
2026-01-16T07:30:00,4609.89990234375,4616.2001953125,4605.2998046875,4611.5,4734
2026-01-16T08:00:00,4611.2001953125,4614.7998046875,4608.60009765625,4611.39990234375,2144
2026-01-16T08:30:00,4611.2001953125,4613.0,4605.2001953125,4606.7998046875,2393
2026-01-16T09:00:00,4606.7998046875,4612.2001953125,4603.2998046875,4604.60009765625,1709
2026-01-16T09:30:00,4605.0,4607.39990234375,4602.7001953125,4604.2001953125,1493
2026-01-16T10:00:00,4604.10009765625,4615.10009765625,4604.10009765625,4611.5,2946
2026-01-16T10:30:00,4611.2998046875,4613.39990234375,4603.60009765625,4604.10009765625,2642
2026-01-16T11:00:00,4604.10009765625,4615.5,4602.2998046875,4615.10009765625,2736
2026-01-16T11:30:00,4614.89990234375,4620.5,4613.39990234375,4616.5,3611
2026-01-16T12:00:00,4616.39990234375,4617.0,4608.60009765625,4610.39990234375,2744
2026-01-16T12:30:00,4610.5,4610.7001953125,4601.0,4605.7001953125,3984
2026-01-16T13:00:00,4605.7998046875,4609.89990234375,4586.0,4590.5,13981
2026-01-16T13:30:00,4590.7001953125,4607.0,4588.5,4605.7001953125,9019
2026-01-16T14:00:00,4605.7001953125,4613.2998046875,4602.10009765625,4603.0,6234
2026-01-16T14:30:00,4602.7998046875,4618.89990234375,4599.89990234375,4611.89990234375,10881
2026-01-16T15:00:00,4611.39990234375,4624.60009765625,4567.2998046875,4568.10009765625,29536
2026-01-16T15:30:00,4567.7998046875,4579.0,4539.10009765625,4574.7998046875,36066
2026-01-16T16:00:00,4574.60009765625,4601.7001953125,4570.7998046875,4596.39990234375,16089
2026-01-16T16:30:00,4597.0,4603.89990234375,4586.7001953125,4595.7998046875,8741
2026-01-16T17:00:00,4596.2001953125,4597.89990234375,4581.0,4583.5,5616
2026-01-16T17:30:00,4583.2998046875,4591.10009765625,4581.60009765625,4586.0,3217
2026-01-16T18:00:00,4586.0,4596.89990234375,4584.7001953125,4595.2998046875,5380
2026-01-16T18:30:00,4595.2998046875,4601.10009765625,4587.39990234375,4587.89990234375,4848
2026-01-16T19:00:00,4587.7998046875,4593.60009765625,4585.7998046875,4588.89990234375,2474
2026-01-16T19:30:00,4588.89990234375,4597.2001953125,4588.89990234375,4595.2001953125,1961
2026-01-16T20:00:00,4595.2998046875,4600.2001953125,4592.10009765625,4593.0,2341
2026-01-16T20:30:00,4592.60009765625,4593.89990234375,4585.0,4587.2998046875,5616
2026-01-16T21:00:00,4587.2001953125,4602.10009765625,4587.2001953125,4596.2001953125,2300
2026-01-16T21:30:00,4596.10009765625,4601.2001953125,4595.39990234375,4595.39990234375,1458
2026-01-19T04:30:00,4595.39990234375,4672.2998046875,4595.39990234375,4671.2001953125,997
2026-01-20T05:00:00,4700.89990234375,4707.7001953125,4700.60009765625,4702.10009765625,5305
2026-01-20T05:30:00,4702.2998046875,4722.7998046875,4700.0,4720.60009765625,9845
2026-01-20T06:00:00,4720.7001953125,4723.39990234375,4713.7001953125,4718.0,6013
2026-01-20T06:30:00,4717.89990234375,4721.5,4711.2998046875,4718.60009765625,4900
2026-01-20T07:00:00,4718.39990234375,4727.60009765625,4717.5,4723.7001953125,4891
2026-01-20T07:30:00,4724.0,4728.0,4720.2001953125,4721.39990234375,4708
2026-01-20T08:00:00,4721.39990234375,4731.2998046875,4720.39990234375,4724.2001953125,4914
2026-01-20T08:30:00,4724.39990234375,4738.0,4721.39990234375,4735.60009765625,6176
2026-01-20T09:00:00,4735.5,4740.0,4727.2001953125,4739.39990234375,5896
2026-01-20T09:30:00,4738.89990234375,4742.89990234375,4737.2998046875,4737.60009765625,5867
2026-01-20T10:00:00,4737.5,4740.39990234375,4733.2001953125,4733.2998046875,3470
2026-01-20T10:30:00,4733.2001953125,4734.60009765625,4728.7001953125,4732.2998046875,3821
2026-01-20T11:00:00,4732.2998046875,4735.0,4727.2998046875,4732.39990234375,2433
2026-01-20T11:30:00,4732.5,4740.7998046875,4731.39990234375,4738.60009765625,2932
2026-01-20T12:00:00,4738.60009765625,4738.60009765625,4732.0,4732.39990234375,2758
2026-01-20T12:30:00,4732.2998046875,4735.39990234375,4729.5,4733.2998046875,5104
2026-01-20T13:00:00,4733.39990234375,4734.2001953125,4721.2001953125,4724.60009765625,7622
2026-01-20T13:30:00,4724.7998046875,4743.7998046875,4720.0,4742.2998046875,14190
2026-01-20T14:00:00,4742.2998046875,4756.2001953125,4737.2998046875,4755.7998046875,16023
2026-01-20T14:30:00,4755.89990234375,4756.60009765625,4733.39990234375,4746.39990234375,16135
2026-01-20T15:00:00,4745.89990234375,4753.7001953125,4726.7001953125,4728.60009765625,17265
2026-01-20T15:30:00,4728.39990234375,4743.7001953125,4726.7998046875,4742.0,11659
2026-01-20T16:00:00,4742.10009765625,4748.60009765625,4733.39990234375,4745.7998046875,10016
2026-01-20T16:30:00,4745.39990234375,4762.0,4745.10009765625,4758.0,9657
2026-01-20T17:00:00,4757.7001953125,4761.7998046875,4750.2998046875,4759.39990234375,7974
2026-01-20T17:30:00,4759.60009765625,4767.0,4756.2998046875,4763.7001953125,7305
2026-01-20T18:00:00,4763.7998046875,4771.2001953125,4763.10009765625,4766.2998046875,11112
2026-01-20T18:30:00,4766.2001953125,4767.60009765625,4757.5,4764.2001953125,6261
2026-01-20T19:00:00,4764.39990234375,4771.5,4761.2998046875,4764.60009765625,4036
2026-01-20T19:30:00,4764.60009765625,4769.2001953125,4761.7001953125,4765.89990234375,2922
2026-01-20T20:00:00,4765.7998046875,4766.60009765625,4752.60009765625,4755.60009765625,4992
2026-01-20T20:30:00,4755.60009765625,4762.89990234375,4754.10009765625,4761.39990234375,4299
2026-01-20T21:00:00,4761.5,4766.2998046875,4761.10009765625,4765.2998046875,1575
2026-01-20T21:30:00,4765.0,4769.2998046875,4762.5,4769.10009765625,1012
2026-01-20T23:00:00,4767.5,4771.2998046875,4761.5,4763.5,1484
2026-01-20T23:30:00,4763.39990234375,4784.89990234375,4762.5,4779.7998046875,3639
2026-01-21T00:00:00,4779.60009765625,4784.89990234375,4774.5,4782.2001953125,2405
2026-01-21T00:30:00,4782.0,4792.89990234375,4781.60009765625,4789.60009765625,3988
2026-01-21T01:00:00,4789.60009765625,4831.0,4788.5,4830.5,13293
2026-01-21T01:30:00,4830.39990234375,4847.7001953125,4818.10009765625,4838.5,13564
2026-01-21T02:00:00,4838.60009765625,4845.2998046875,4820.39990234375,4827.7001953125,6889
2026-01-21T02:30:00,4827.7001953125,4842.7998046875,4824.7998046875,4839.39990234375,5329
2026-01-21T03:00:00,4839.2001953125,4852.60009765625,4829.5,4836.10009765625,7999
2026-01-21T03:30:00,4836.2998046875,4849.7001953125,4834.2001953125,4847.60009765625,3761
2026-01-21T04:00:00,4847.2998046875,4856.7998046875,4840.0,4852.39990234375,3485
2026-01-21T04:30:00,4852.60009765625,4873.60009765625,4852.60009765625,4867.5,5063
2026-01-21T05:00:00,4868.39990234375,4876.89990234375,4861.7001953125,4871.39990234375,4662
2026-01-21T05:30:00,4871.60009765625,4880.89990234375,4866.0,4872.39990234375,4849
2026-01-21T06:00:00,4872.60009765625,4891.10009765625,4866.7998046875,4886.39990234375,5771
2026-01-21T06:30:00,4886.5,4890.2001953125,4848.0,4850.2001953125,11141
2026-01-21T07:00:00,4849.89990234375,4852.5,4835.2001953125,4851.39990234375,9939
2026-01-21T07:30:00,4851.2998046875,4859.39990234375,4840.60009765625,4857.5,6659
2026-01-21T08:00:00,4856.89990234375,4871.60009765625,4855.7001953125,4869.0,4884
2026-01-21T08:30:00,4868.7998046875,4870.2001953125,4853.7001953125,4856.89990234375,5118
2026-01-21T09:00:00,4856.89990234375,4878.7998046875,4854.5,4878.0,6539
2026-01-21T09:30:00,4877.89990234375,4879.39990234375,4861.10009765625,4862.39990234375,4389
2026-01-21T10:00:00,4862.5,4868.89990234375,4861.60009765625,4862.7001953125,4021
2026-01-21T10:30:00,4862.39990234375,4869.2001953125,4862.0,4864.39990234375,3253
2026-01-21T11:00:00,4864.2998046875,4874.0,4863.10009765625,4869.0,4286
2026-01-21T11:30:00,4869.2001953125,4869.5,4857.39990234375,4869.10009765625,5323
2026-01-21T12:00:00,4869.2998046875,4869.7998046875,4858.10009765625,4867.60009765625,4800
2026-01-21T12:30:00,4867.89990234375,4873.5,4859.5,4868.0,6758
2026-01-21T13:00:00,4868.2001953125,4874.2998046875,4861.0,4870.7998046875,7352
2026-01-21T13:30:00,4870.7001953125,4883.2998046875,4869.7001953125,4882.2998046875,10477
2026-01-21T14:00:00,4882.60009765625,4884.5,4840.7998046875,4862.5,30168
2026-01-21T14:30:00,4862.39990234375,4874.89990234375,4848.2998046875,4853.7001953125,15345
2026-01-21T15:00:00,4853.7001953125,4871.2001953125,4813.7998046875,4833.2998046875,26221
2026-01-21T15:30:00,4833.5,4856.60009765625,4831.39990234375,4850.0,12658
2026-01-21T16:00:00,4850.0,4858.7001953125,4831.60009765625,4843.2998046875,10668
2026-01-21T16:30:00,4842.7001953125,4852.7001953125,4821.60009765625,4836.5,11028
2026-01-21T17:00:00,4836.7001953125,4837.0,4816.60009765625,4823.5,15454
2026-01-21T17:30:00,4823.60009765625,4830.39990234375,4804.60009765625,4829.0,10676
2026-01-21T18:00:00,4828.60009765625,4839.7998046875,4822.60009765625,4836.60009765625,10498
2026-01-21T18:30:00,4836.7998046875,4853.5,4833.2001953125,4853.2001953125,5222
2026-01-21T19:00:00,4853.10009765625,4857.2001953125,4807.10009765625,4817.7998046875,8772
2026-01-21T19:30:00,4818.7001953125,4823.7001953125,4757.10009765625,4783.39990234375,24301
2026-01-21T20:00:00,4783.0,4803.5,4774.5,4800.0,10110
2026-01-21T20:30:00,4799.7998046875,4830.89990234375,4799.0,4830.0,11339
2026-01-21T21:00:00,4829.60009765625,4841.5,4816.0,4835.60009765625,3635
2026-01-21T21:30:00,4835.7998046875,4842.7998046875,4830.7998046875,4836.2001953125,2472
2026-01-21T23:00:00,4836.2001953125,4837.7001953125,4786.2998046875,4795.89990234375,3717
2026-01-21T23:30:00,4796.5,4803.10009765625,4779.2998046875,4779.60009765625,3528
2026-01-22T00:00:00,4779.89990234375,4795.89990234375,4779.39990234375,4784.2998046875,3435
2026-01-22T00:30:00,4784.2998046875,4799.7998046875,4781.5,4798.7998046875,2608
2026-01-22T01:00:00,4798.39990234375,4810.60009765625,4772.7001953125,4796.7001953125,7006
2026-01-22T01:30:00,4797.0,4806.39990234375,4794.2998046875,4799.2001953125,3071
2026-01-22T02:00:00,4798.89990234375,4799.7998046875,4787.39990234375,4788.39990234375,3520
2026-01-22T02:30:00,4788.7001953125,4793.60009765625,4775.2998046875,4789.89990234375,4418
2026-01-22T03:00:00,4790.2001953125,4797.10009765625,4785.0,4794.0,2187
2026-01-22T03:30:00,4794.0,4798.10009765625,4791.0,4797.39990234375,1026
2026-01-22T04:00:00,4797.89990234375,4801.7998046875,4795.7001953125,4797.2001953125,1862
2026-01-22T04:30:00,4797.2998046875,4799.60009765625,4794.7001953125,4797.7001953125,1379
2026-01-22T05:00:00,4798.10009765625,4802.5,4794.7001953125,4796.10009765625,1648
2026-01-22T05:30:00,4796.10009765625,4822.10009765625,4796.0,4821.7998046875,4213
2026-01-22T06:00:00,4821.60009765625,4829.60009765625,4816.60009765625,4825.89990234375,4791
2026-01-22T06:30:00,4825.7998046875,4828.5,4821.89990234375,4827.2998046875,2004
2026-01-22T07:00:00,4827.39990234375,4839.2001953125,4826.39990234375,4838.2998046875,4589
2026-01-22T07:30:00,4838.5,4841.10009765625,4831.5,4833.5,2958
2026-01-22T08:00:00,4833.39990234375,4836.7998046875,4825.5,4827.2998046875,2872
2026-01-22T08:30:00,4827.5,4833.2001953125,4823.2998046875,4832.2001953125,3701
2026-01-22T09:00:00,4832.2001953125,4839.5,4829.39990234375,4831.10009765625,7411
2026-01-22T09:30:00,4830.7998046875,4832.60009765625,4815.2998046875,4824.39990234375,5712
2026-01-22T10:00:00,4824.7998046875,4829.2001953125,4820.7998046875,4828.39990234375,2998
2026-01-22T10:30:00,4828.2998046875,4833.7001953125,4825.60009765625,4831.0,2415
2026-01-22T11:00:00,4830.7998046875,4833.7998046875,4826.2001953125,4829.60009765625,2738
2026-01-22T11:30:00,4829.5,4838.5,4827.10009765625,4833.2001953125,3390
2026-01-22T12:00:00,4832.89990234375,4834.60009765625,4825.39990234375,4833.89990234375,3756
2026-01-22T12:30:00,4833.39990234375,4834.60009765625,4820.5,4821.5,3585
2026-01-22T13:00:00,4821.60009765625,4837.39990234375,4817.60009765625,4828.5,6490
2026-01-22T13:30:00,4827.60009765625,4829.89990234375,4809.60009765625,4823.7998046875,11559
2026-01-22T14:00:00,4823.5,4832.10009765625,4821.7001953125,4831.2998046875,9111
2026-01-22T14:30:00,4831.10009765625,4849.39990234375,4829.5,4836.7001953125,16049
2026-01-22T15:00:00,4836.7001953125,4858.89990234375,4826.39990234375,4856.5,14951
2026-01-22T15:30:00,4856.2998046875,4876.7998046875,4856.10009765625,4874.0,12556
2026-01-22T16:00:00,4874.2001953125,4883.60009765625,4870.10009765625,4878.89990234375,11414
2026-01-22T16:30:00,4879.0,4888.10009765625,4876.0,4880.7998046875,9364
2026-01-22T17:00:00,4880.7998046875,4896.89990234375,4871.0,4892.89990234375,14030
2026-01-22T17:30:00,4893.2001953125,4909.5,4892.5,4907.7998046875,10703
2026-01-22T18:00:00,4907.7001953125,4918.5,4904.60009765625,4913.39990234375,13093
2026-01-22T18:30:00,4913.5,4922.5,4910.39990234375,4918.7001953125,6805
2026-01-22T19:00:00,4918.7001953125,4927.60009765625,4912.89990234375,4917.60009765625,7043
2026-01-22T19:30:00,4918.0,4921.5,4909.2998046875,4915.2001953125,4442
2026-01-22T20:00:00,4915.5,4932.2001953125,4914.7998046875,4929.2001953125,5300
2026-01-22T20:30:00,4929.2998046875,4930.60009765625,4917.7001953125,4920.5,4321
2026-01-22T21:00:00,4920.7001953125,4929.0,4918.2998046875,4928.89990234375,2134
2026-01-22T21:30:00,4928.60009765625,4944.2998046875,4927.7001953125,4938.39990234375,3535
2026-01-22T23:00:00,4940.0,4964.0,4938.89990234375,4942.7001953125,4854
2026-01-22T23:30:00,4942.7001953125,4963.0,4932.39990234375,4960.7998046875,5214
2026-01-23T00:00:00,4961.2001953125,4965.39990234375,4950.10009765625,4954.7998046875,3165
2026-01-23T00:30:00,4956.60009765625,4968.5,4949.7001953125,4967.60009765625,3859
2026-01-23T01:00:00,4968.0,4970.0,4938.0,4949.7001953125,7510
2026-01-23T01:30:00,4950.2998046875,4966.0,4949.0,4956.7998046875,4164
2026-01-23T02:00:00,4956.0,4959.89990234375,4948.39990234375,4954.5,3147
2026-01-23T02:30:00,4954.5,4964.5,4954.39990234375,4957.7001953125,2730
2026-01-23T03:00:00,4957.39990234375,4961.10009765625,4939.5,4945.0,5000
2026-01-23T03:30:00,4945.5,4955.60009765625,4944.2001953125,4953.0,3448
2026-01-23T04:00:00,4952.7001953125,4954.2998046875,4951.0,4953.7001953125,846
2026-01-23T04:30:00,4953.5,4960.0,4952.5,4958.0,2745
2026-01-23T05:00:00,4957.7998046875,4961.2998046875,4955.7001953125,4958.60009765625,1459
2026-01-23T05:30:00,4958.7001953125,4969.0,4957.7001953125,4962.10009765625,3432
2026-01-23T06:00:00,4962.2998046875,4964.2998046875,4946.2001953125,4953.7001953125,5719
2026-01-23T06:30:00,4953.10009765625,4956.7001953125,4950.89990234375,4954.10009765625,2800
2026-01-23T07:00:00,4954.5,4960.7001953125,4952.2998046875,4958.0,3296
2026-01-23T07:30:00,4958.0,4959.5,4944.2998046875,4945.5,3785
2026-01-23T08:00:00,4945.2001953125,4948.7001953125,4901.89990234375,4914.7998046875,11446
2026-01-23T08:30:00,4914.7998046875,4926.89990234375,4909.7998046875,4915.2998046875,7081
2026-01-23T09:00:00,4914.7998046875,4921.7001953125,4901.2001953125,4906.89990234375,6139
2026-01-23T09:30:00,4907.10009765625,4922.7001953125,4905.10009765625,4919.39990234375,5701
2026-01-23T10:00:00,4919.60009765625,4933.2998046875,4916.60009765625,4930.5,4113
2026-01-23T10:30:00,4930.2001953125,4932.0,4925.60009765625,4931.0,2983
2026-01-23T11:00:00,4930.89990234375,4931.5,4912.7998046875,4921.7998046875,4594
2026-01-23T11:30:00,4922.0,4927.2998046875,4920.5,4923.2998046875,2772
2026-01-23T12:00:00,4923.7001953125,4938.0,4918.7998046875,4934.7001953125,3046
2026-01-23T12:30:00,4935.10009765625,4943.39990234375,4933.0,4940.0,4684
2026-01-23T13:00:00,4940.2001953125,4948.60009765625,4924.2998046875,4931.60009765625,10230
2026-01-23T13:30:00,4931.39990234375,4942.2998046875,4928.10009765625,4939.7998046875,8394
2026-01-23T14:00:00,4940.2998046875,4948.7001953125,4935.60009765625,4940.7998046875,6426
2026-01-23T14:30:00,4940.7001953125,4957.2998046875,4933.5,4944.10009765625,13168
2026-01-23T15:00:00,4943.60009765625,4956.60009765625,4938.89990234375,4945.0,12519
2026-01-23T15:30:00,4945.2001953125,4964.0,4944.39990234375,4961.89990234375,11347
2026-01-23T16:00:00,4961.89990234375,4987.89990234375,4960.0,4986.5,18244
2026-01-23T16:30:00,4986.60009765625,4989.89990234375,4976.7001953125,4981.39990234375,12973
2026-01-23T17:00:00,4981.7001953125,4988.89990234375,4978.2001953125,4983.7998046875,8011
2026-01-23T17:30:00,4983.89990234375,4989.39990234375,4963.0,4966.89990234375,9643
2026-01-23T18:00:00,4967.2001953125,4985.39990234375,4966.2998046875,4979.60009765625,9156
2026-01-23T18:30:00,4979.7998046875,4981.2001953125,4959.5,4967.7998046875,6775
2026-01-23T19:00:00,4968.2001953125,4980.2001953125,4968.2001953125,4978.7998046875,5374
2026-01-23T19:30:00,4978.5,4991.39990234375,4975.5,4985.2001953125,5838
2026-01-23T20:00:00,4985.10009765625,4986.7001953125,4971.7001953125,4981.2001953125,4824
2026-01-23T20:30:00,4981.39990234375,4984.5,4976.0,4981.39990234375,4100
2026-01-23T21:00:00,4981.39990234375,4986.5,4978.60009765625,4982.60009765625,2528
2026-01-23T21:30:00,4982.2001953125,4990.2001953125,4979.7001953125,4979.7001953125,2686
2026-01-25T23:00:00,5023.7998046875,5031.0,5010.89990234375,5017.7001953125,5341
2026-01-25T23:30:00,5017.5,5039.39990234375,5015.39990234375,5038.7001953125,6046
2026-01-26T00:00:00,5039.39990234375,5043.10009765625,5029.2998046875,5042.0,4456
2026-01-26T00:30:00,5042.0,5051.39990234375,5037.39990234375,5041.0,5027
2026-01-26T01:00:00,5040.7998046875,5073.7998046875,5028.0,5072.7998046875,11812
2026-01-26T01:30:00,5072.7001953125,5082.89990234375,5065.2001953125,5068.7998046875,10533
2026-01-26T02:00:00,5068.89990234375,5087.7998046875,5064.2001953125,5086.39990234375,5567
2026-01-26T02:30:00,5086.39990234375,5091.5,5077.10009765625,5078.89990234375,5033
2026-01-26T03:00:00,5078.5,5086.5,5069.5,5077.39990234375,4522
2026-01-26T03:30:00,5077.7998046875,5082.0,5067.5,5073.89990234375,3884
2026-01-26T04:00:00,5074.10009765625,5076.0,5069.2998046875,5070.2001953125,2821
2026-01-26T04:30:00,5070.2001953125,5071.0,5055.60009765625,5068.60009765625,4836
2026-01-26T05:00:00,5067.89990234375,5070.60009765625,5049.7001953125,5062.7001953125,5907
2026-01-26T05:30:00,5062.7998046875,5074.2998046875,5050.39990234375,5072.10009765625,6689
2026-01-26T06:00:00,5071.7998046875,5080.2001953125,5063.0,5072.7998046875,5747
2026-01-26T06:30:00,5072.39990234375,5107.89990234375,5072.10009765625,5074.2001953125,11685
2026-01-26T07:00:00,5074.5,5092.39990234375,5070.0,5091.89990234375,5489
2026-01-26T07:30:00,5092.0,5092.2998046875,5082.60009765625,5086.39990234375,2564
2026-01-26T08:00:00,5086.2998046875,5095.7998046875,5084.7998046875,5094.2998046875,4053
2026-01-26T08:30:00,5094.39990234375,5096.10009765625,5077.39990234375,5081.2998046875,8545
2026-01-26T09:00:00,5081.2998046875,5094.7001953125,5079.89990234375,5094.7001953125,5993
2026-01-26T09:30:00,5094.7001953125,5097.39990234375,5073.10009765625,5082.2001953125,6733
2026-01-26T10:00:00,5082.39990234375,5089.2001953125,5076.5,5085.0,4973
2026-01-26T10:30:00,5085.39990234375,5093.0,5083.60009765625,5090.10009765625,3824
2026-01-26T11:00:00,5090.10009765625,5091.2998046875,5076.5,5085.39990234375,4182
2026-01-26T11:30:00,5085.60009765625,5090.7001953125,5081.7001953125,5089.7998046875,3842
2026-01-26T12:00:00,5089.60009765625,5095.39990234375,5083.7001953125,5087.89990234375,5731
2026-01-26T12:30:00,5087.89990234375,5087.89990234375,5074.5,5076.2001953125,7323
2026-01-26T13:00:00,5076.60009765625,5080.89990234375,5063.2001953125,5068.89990234375,13123
2026-01-26T13:30:00,5070.2001953125,5073.60009765625,5052.0,5065.89990234375,13595
2026-01-26T14:00:00,5065.7001953125,5080.10009765625,5055.5,5075.60009765625,13513
2026-01-26T14:30:00,5075.60009765625,5094.7001953125,5071.89990234375,5093.7001953125,23406
2026-01-26T15:00:00,5094.10009765625,5095.2001953125,5081.5,5088.2001953125,19715
2026-01-26T15:30:00,5088.10009765625,5092.7998046875,5071.2998046875,5088.39990234375,19934
2026-01-26T16:00:00,5088.39990234375,5103.0,5067.2001953125,5072.89990234375,19242
2026-01-26T16:30:00,5073.2998046875,5092.10009765625,5062.0,5086.39990234375,13913
2026-01-26T17:00:00,5087.0,5094.5,5076.7001953125,5085.2998046875,8892
2026-01-26T17:30:00,5085.0,5102.10009765625,5078.7998046875,5098.10009765625,10253
2026-01-26T18:00:00,5097.89990234375,5100.2998046875,5072.60009765625,5081.39990234375,15428
2026-01-26T18:30:00,5081.5,5081.60009765625,5053.39990234375,5064.60009765625,12856
2026-01-26T19:00:00,5065.2001953125,5065.5,5014.7998046875,5022.60009765625,19333
2026-01-26T19:30:00,5022.2998046875,5039.5,5002.7001953125,5023.60009765625,13304
2026-01-26T20:00:00,5023.60009765625,5052.5,5022.0,5052.0,8935
2026-01-26T20:30:00,5052.2001953125,5058.2998046875,5030.5,5049.39990234375,9968
2026-01-26T21:00:00,5049.60009765625,5053.89990234375,5003.7001953125,5015.0,7122
2026-01-26T21:30:00,5013.0,5015.39990234375,4983.60009765625,5004.7998046875,7428
2026-01-26T23:00:00,5005.5,5044.7001953125,5004.5,5039.2998046875,3321
2026-01-26T23:30:00,5038.7998046875,5056.0,5034.2001953125,5037.7001953125,3199
2026-01-27T00:00:00,5037.7001953125,5048.7001953125,5032.60009765625,5039.89990234375,1995
2026-01-27T00:30:00,5040.10009765625,5044.7001953125,5008.2998046875,5027.10009765625,4866
2026-01-27T01:00:00,5027.2998046875,5071.5,5013.0,5060.5,9801
2026-01-27T01:30:00,5060.2001953125,5064.7001953125,5049.0,5055.2998046875,3175
2026-01-27T02:00:00,5054.7001953125,5065.89990234375,5043.89990234375,5063.2998046875,3379
2026-01-27T02:30:00,5063.2001953125,5074.7998046875,5060.2001953125,5067.39990234375,2924
2026-01-27T03:00:00,5067.89990234375,5068.7998046875,5054.39990234375,5059.39990234375,2249
